Time Stamp (ms), Temp1(T1), Temp2 (T2),Humidity (H), Pressure (P),AccelX (X), AccelY (Y), AccelZ (Z)
2409005,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2410004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2411004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2412004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2413004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2414004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2415004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2416004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2417004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2418004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2419004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2420004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2421004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2422004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2423004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2424004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2425005,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2426004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2427004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2428004,33.54,33.51,16.29,12.40,-3.20,-2.82,-2.92
2429004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2430004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2431004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2432004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2433004,33.54,33.51,21.34,12.40,-3.20,-2.82,-2.92
2434004,33.53,33.51,17.71,12.40,-3.20,-2.82,-2.92
2435004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2436004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2437004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2438004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2439004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2440004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2441005,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2442004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2443004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2444004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2445004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.93
2446004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2447004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2448004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2449004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2450004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2451004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2452004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2453004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2454004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2455004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2456004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2457005,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2458004,33.53,33.51,17.71,12.40,-3.20,-2.82,-2.92
2459004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2460004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2461004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2462004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2463004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2464004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2465004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2466004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2467004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2468004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2469004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2470004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2471004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.93
2472004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2473005,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2474004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2475004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2476004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2477004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2478004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2479004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2480004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2481004,33.54,33.51,17.87,12.40,-3.21,-2.82,-2.93
2482004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2483004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2484004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.93
2485004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2486004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2487004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.93
2488004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2489005,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2490004,33.53,33.51,17.71,12.40,-3.20,-2.82,-2.93
2491004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2492004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2493004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2494004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2495004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2496004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2497004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2498004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.93
2499004,33.53,33.51,17.55,12.40,-3.20,-2.82,-2.93
2500004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2501004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2502004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.93
2503004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2504004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2505005,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.93
2506004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2507004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2508004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2509004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2510004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2511004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2512004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2513004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2514004,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2515004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2516004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2517004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.92
2518004,33.53,33.51,17.71,12.40,-3.20,-2.82,-2.93
2519004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2520004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2521005,33.54,33.51,17.71,12.38,-3.20,-2.82,-2.93
2522004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2523004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2524004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2525004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2526004,33.54,33.51,18.02,12.38,-3.20,-2.82,-2.93
2527004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2528004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2529004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.93
2530004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2531004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2532004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2533004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2534004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2535004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2536004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2537005,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2538004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2539004,33.54,33.52,18.02,12.40,-3.20,-2.82,-2.93
2540004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2541004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.93
2542004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2543004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2544004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2545004,33.55,33.50,17.71,12.40,-3.20,-2.82,-2.93
2546004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2547004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.92
2548004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2549004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2550004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2551004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2552004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2553005,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2554004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2555004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2556004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2557004,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2558004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2559004,33.53,33.51,17.39,12.40,-3.20,-2.82,-2.93
2560004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2561004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2562004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2563004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2564004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2565004,33.53,33.51,17.71,12.40,-3.20,-2.82,-2.93
2566004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2567004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2568004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2569005,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2570004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2571004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2572004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2573004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2574004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2575004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2576004,33.55,33.51,18.02,12.40,-3.20,-2.82,-2.93
2577004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2578004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2579004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2580004,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2581004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2582004,33.55,33.51,17.55,12.40,-3.20,-2.82,-2.93
2583004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2584004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.93
2585005,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2586004,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2587004,33.54,33.51,17.55,12.40,-3.21,-2.82,-2.93
2588004,33.54,33.52,17.87,12.40,-3.20,-2.82,-2.93
2589004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2590004,33.55,33.51,17.55,12.40,-3.20,-2.82,-2.93
2591004,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2592004,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2593004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2594004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2595004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2596004,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2597004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2598004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2599004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2600004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2601005,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2602004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2603004,33.54,33.52,17.55,12.40,-3.20,-2.82,-2.93
2604004,33.55,33.51,17.55,12.40,-3.21,-2.82,-2.93
2605004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2606004,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2607004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2608004,33.54,33.51,17.39,12.38,-3.20,-2.82,-2.93
2609004,33.55,33.51,17.71,12.38,-3.20,-2.82,-2.93
2610004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2611004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2612004,33.54,33.51,17.55,12.38,-3.20,-2.82,-2.93
2613004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2614004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2615004,33.54,33.52,17.55,12.40,-3.20,-2.82,-2.93
2616004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2617005,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2618004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2619004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2620004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2621004,33.55,33.52,17.55,12.38,-3.20,-2.82,-2.93
2622004,33.54,33.51,17.55,12.40,-3.20,-2.82,-2.93
2623004,33.54,33.51,17.24,12.40,-3.20,-2.82,-2.93
2624004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2625004,33.54,33.52,17.71,12.40,-3.20,-2.82,-2.93
2626004,33.54,33.51,17.24,12.40,-3.20,-2.82,-2.93
2627004,33.55,33.52,17.87,12.40,-3.20,-2.82,-2.93
2628004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.93
2629004,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2630004,33.55,33.52,17.87,12.40,-3.20,-2.82,-2.93
2631004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2632004,33.55,33.51,17.55,12.40,-3.20,-2.82,-2.93
2633005,33.55,33.51,17.87,12.40,-3.20,-2.82,-2.93
2634004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2635004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2636004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2637004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2638004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2639004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2640004,33.54,33.52,17.39,12.40,-3.20,-2.82,-2.93
2641004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2642004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2643004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2644004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2645004,33.55,33.51,17.55,12.40,-3.20,-2.82,-2.93
2646004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2647004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2648004,33.54,33.51,17.24,12.40,-3.20,-2.82,-2.93
2649005,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2650004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2651004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2652004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2653004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2654004,33.54,33.52,17.55,12.40,-3.20,-2.82,-2.93
2655004,33.54,33.51,17.71,12.40,-3.20,-2.82,-2.93
2656004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2657004,33.54,33.51,17.39,12.40,-3.20,-2.82,-2.93
2658004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2659004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2660004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2661004,33.54,33.52,17.39,12.40,-3.20,-2.82,-2.93
2662004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2663004,33.55,33.51,17.39,12.40,-3.20,-2.82,-2.93
2664004,33.54,33.51,17.24,12.40,-3.20,-2.82,-2.93
2665005,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2666004,33.54,33.52,17.71,12.40,-3.20,-2.82,-2.93
2667004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2668004,33.55,33.51,17.71,12.40,-3.20,-2.82,-2.93
2669004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2670004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2671004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2672004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2673004,33.55,33.51,17.08,12.40,-3.20,-2.82,-2.93
2674004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2675004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2676004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2677004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2678004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2679004,33.54,33.52,17.55,12.40,-3.20,-2.82,-2.93
2680004,33.54,33.52,17.39,12.40,-3.20,-2.82,-2.93
2681005,33.55,33.52,17.71,12.38,-3.20,-2.82,-2.93
2682004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2683004,33.55,33.51,17.24,12.38,-3.20,-2.82,-2.93
2684004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2685004,33.54,33.52,17.39,12.40,-3.20,-2.82,-2.93
2686004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2687004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2688004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2689004,33.54,33.52,17.08,12.40,-3.20,-2.82,-2.93
2690004,33.54,33.52,17.71,12.40,-3.20,-2.82,-2.93
2691004,33.55,33.51,17.55,12.38,-3.20,-2.82,-2.93
2692004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2693004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2694004,33.54,33.52,17.08,12.40,-3.20,-2.82,-2.93
2695004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2696004,33.55,33.52,17.39,12.38,-3.20,-2.82,-2.93
2697005,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2698004,33.55,33.52,17.24,12.38,-3.20,-2.82,-2.93
2699004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2700004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2701004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2702004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2703004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2704004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2705004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2706004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2707004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2708004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2709004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2710004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2711004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2712004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2713005,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2714004,33.55,33.52,20.39,12.40,-3.20,-2.82,-2.93
2715004,33.54,33.52,17.08,12.40,-3.20,-2.82,-2.93
2716004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2717004,33.54,33.52,17.55,12.40,-3.20,-2.82,-2.93
2718004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2719004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2720004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2721004,33.55,33.52,17.71,12.40,-3.20,-2.82,-2.93
2722004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2723004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2724004,33.54,33.52,17.24,12.40,-3.20,-2.82,-2.93
2725004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2726004,33.55,33.51,17.08,12.40,-3.20,-2.82,-2.93
2727004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2728004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2729005,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2730004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2731004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2732004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2733004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2734004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2735004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2736004,33.56,33.52,17.08,12.40,-3.20,-2.82,-2.93
2737004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2738004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2739004,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2740004,33.56,33.52,17.55,12.40,-3.20,-2.82,-2.93
2741004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2742004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2743004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2744004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2745005,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2746004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2747004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2748004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2749004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2750004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2751004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2752004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2753004,33.55,33.52,17.55,12.40,-3.20,-2.82,-2.93
2754004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2755004,33.56,33.52,16.92,12.40,-3.20,-2.82,-2.93
2756004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2757004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2758004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2759004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2760004,33.56,33.52,17.24,12.40,-3.20,-2.82,-2.93
2761005,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2762004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2763004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2764004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2765004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2766004,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2767004,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2768004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2769004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2770004,33.56,33.52,16.92,12.40,-3.20,-2.82,-2.93
2771004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2772004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2773004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2774004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2775004,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2776004,33.56,33.52,17.08,12.40,-3.20,-2.82,-2.93
2777005,33.55,33.52,17.08,12.40,-3.20,-2.82,-2.93
2778004,33.56,33.52,16.92,12.40,-3.20,-2.82,-2.93
2779004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2780004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2781004,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2782004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2783004,33.55,33.52,16.92,12.40,-3.20,-2.82,-2.93
2784004,33.56,33.52,17.08,12.40,-3.20,-2.82,-2.93
2785004,33.55,33.52,17.24,12.40,-3.20,-2.82,-2.93
2786004,33.55,33.52,17.39,12.40,-3.20,-2.82,-2.93
2787004,33.56,33.52,17.39,12.40,-3.20,-2.82,-2.93
2788004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2789004,33.56,33.51,17.08,12.40,-3.20,-2.82,-2.93
2790004,33.55,33.51,17.24,12.40,-3.20,-2.82,-2.93
2791004,33.55,33.51,17.08,12.40,-3.20,-2.82,-2.93
2792004,33.56,33.51,17.08,12.40,-3.20,-2.82,-2.93
2793005,33.55,33.50,16.76,12.40,-3.20,-2.82,-2.93
2794004,33.56,33.51,16.76,12.40,-3.20,-2.82,-2.93
2795004,33.55,33.50,16.76,12.40,-3.20,-2.82,-2.93
2796004,33.56,33.50,16.92,12.40,-3.20,-2.82,-2.93
2797004,33.55,33.50,17.24,12.40,-3.20,-2.82,-2.93
2798004,33.56,33.50,16.76,12.40,-3.20,-2.82,-2.93
2799004,33.55,33.50,16.92,12.40,-3.20,-2.82,-2.93
2800004,33.56,33.50,17.08,12.40,-3.20,-2.82,-2.93
2801004,33.55,33.50,16.92,12.40,-3.20,-2.82,-2.93
2802004,33.55,33.50,17.08,12.40,-3.20,-2.82,-2.93
2803004,33.56,33.50,16.61,12.40,-3.19,-2.85,-2.96
2804004,33.56,33.50,16.76,12.40,-3.18,-2.82,-2.93
2805004,33.55,33.50,15.66,12.40,-3.20,-2.82,-2.93
2806004,33.55,33.50,15.19,12.40,-3.20,-2.82,-2.93
